Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
2540071009l,   -0.01277,   -0.01064,   -0.00426,   -0.00879,   -0.01270,   +1.03613,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540081761l,   -0.01277,   -0.00851,   -0.00426,   -0.01221,   -0.01758,   +1.02539,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540092518l,   -0.01383,   -0.00958,   +0.00106,   -0.02344,   -0.00977,   +1.03564,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540103257l,   -0.00958,   -0.00851,   +0.00000,   -0.02344,   +0.00195,   +1.02930,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540114012l,   -0.01383,   -0.00851,   -0.00319,   -0.01367,   -0.01465,   +1.00732,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540124760l,   -0.01596,   -0.01064,   -0.00745,   -0.02832,   -0.01709,   +1.02637,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540135497l,   -0.01916,   -0.00213,   -0.00745,   -0.01807,   -0.02246,   +1.03906,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540146236l,   -0.01171,   -0.00639,   -0.00319,   -0.02051,   -0.00684,   +1.03857,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540156972l,   -0.01490,   -0.00958,   -0.00319,   -0.02979,   -0.00781,   +1.02197,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540167712l,   -0.01490,   -0.00745,   -0.00426,   -0.02295,   -0.00879,   +1.04395,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540178466l,   -0.01383,   -0.00851,   -0.00106,   -0.02246,   -0.00928,   +1.03955,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540189210l,   -0.01490,   -0.00532,   -0.00319,   -0.02051,   -0.00195,   +1.01855,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540199947l,   -0.01703,   -0.00639,   +0.00000,   -0.02295,   -0.00977,   +1.01953,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540210686l,   -0.01490,   -0.00639,   -0.00426,   -0.02539,   -0.01025,   +1.02734,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540221438l,   -0.01383,   -0.00532,   -0.00426,   -0.01758,   -0.01221,   +1.03027,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540232173l,   -0.01490,   -0.00958,   +0.00106,   -0.01758,   -0.01611,   +1.04443,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540242970l,   -0.01383,   -0.00958,   -0.00213,   -0.01025,   -0.01758,   +1.01953,  -26.61504,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540253707l,   -0.01596,   -0.01064,   -0.00106,   -0.02783,   -0.01465,   +1.04102,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540264443l,   -0.01490,   -0.00319,   -0.00532,   -0.01660,   -0.01465,   +1.02832,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540275182l,   -0.01383,   -0.00106,   +0.00000,   -0.00684,   -0.00781,   +1.03760,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540285921l,   -0.01383,   -0.00426,   -0.00745,   -0.02344,   -0.00342,   +1.02686,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540296656l,   -0.00851,   -0.00639,   -0.00426,   -0.01855,   -0.00977,   +1.02637,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540307391l,   -0.01490,   -0.00745,   -0.00213,   -0.02783,   -0.01562,   +1.03516,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540318144l,   -0.01383,   -0.00745,   +0.00000,   -0.02295,   -0.01660,   +1.03467,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540328889l,   -0.01703,   -0.00426,   -0.00319,   -0.01904,   -0.01562,   +1.03271,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540339626l,   -0.01064,   -0.01064,   -0.00213,   -0.01123,   -0.00293,   +1.02979,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540350362l,   -0.01490,   -0.00532,   +0.00319,   -0.02588,   -0.01709,   +1.02002,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540361098l,   -0.01277,   -0.01490,   +0.00000,   -0.02002,   -0.00684,   +1.03613,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540371923l,   -0.01490,   -0.00639,   -0.00532,   -0.02051,   -0.00879,   +1.03662,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540382733l,   -0.01383,   -0.00851,   -0.00106,   -0.00977,   -0.01318,   +1.03174,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540393485l,   -0.01383,   -0.00426,   -0.00319,   -0.01611,   -0.01318,   +1.02832,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540404223l,   -0.01490,   -0.00532,   +0.00106,   -0.01465,   -0.01025,   +1.02979,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540414961l,   -0.01277,   -0.00426,   +0.00106,   -0.02148,   -0.01465,   +1.04785,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540425712l,   -0.01596,   -0.00639,   -0.00639,   -0.02393,   -0.01855,   +1.03613,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540436450l,   -0.01277,   -0.00639,   -0.00106,   -0.01318,   -0.01709,   +1.03809,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540447188l,   -0.01171,   -0.00851,   +0.00106,   -0.02686,   -0.01416,   +1.02295,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540457944l,   -0.01383,   -0.00213,   -0.00426,   -0.01172,   -0.01123,   +1.02930,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540468695l,   -0.01383,   -0.00319,   -0.00213,   -0.02246,   -0.00684,   +1.02441,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540479434l,   -0.01277,   -0.00745,   -0.00532,   -0.02393,   -0.00781,   +1.03076,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540490172l,   -0.01064,   -0.00851,   -0.00213,   -0.01318,   -0.01807,   +1.02588,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540500919l,   -0.01171,   -0.00319,   -0.00639,   -0.02930,   -0.02441,   +1.04297,  -29.14981,  -38.56465,  -23.57227,   +0.00000,   +0.00000;
2540511653l,   -0.01277,   -0.00106,   -0.00426,   -0.02393,   -0.01318,   +1.03955,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540522389l,   -0.01064,   -0.00426,   -0.00213,   -0.02246,   -0.01172,   +1.02490,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540533124l,   -0.01809,   -0.00745,   -0.00213,   -0.01074,   -0.01611,   +1.03564,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540543861l,   -0.01596,   -0.00532,   -0.00106,   -0.02100,   -0.01807,   +1.03955,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540554605l,   -0.01490,   -0.01277,   +0.00426,   -0.01660,   -0.00098,   +1.01611,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540565353l,   -0.01596,   -0.01383,   -0.00319,   -0.00684,   -0.00684,   +1.03516,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540576093l,   -0.01383,   -0.00426,   -0.00106,   -0.01660,   -0.01074,   +1.01660,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540586834l,   -0.01064,   -0.00745,   +0.00106,   -0.01367,   -0.01514,   +1.03174,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540597593l,   -0.01171,   -0.01064,   -0.00106,   -0.01221,   -0.00928,   +1.03760,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540608330l,   -0.01490,   -0.00639,   +0.00106,   -0.01660,   -0.01123,   +1.03564,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540619070l,   -0.01171,   -0.01171,   -0.00213,   -0.01123,   -0.01123,   +1.02197,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540629806l,   -0.01703,   -0.00213,   +0.00000,   -0.02783,   -0.01611,   +1.02393,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540640551l,   -0.01171,   -0.00639,   -0.00426,   -0.01709,   -0.01855,   +1.03027,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540651314l,   -0.01277,   -0.00319,   -0.00319,   -0.02197,   -0.01758,   +1.03955,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540662054l,   -0.01490,   -0.00639,   -0.00319,   -0.01367,   -0.01270,   +1.02979,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540672966l,   -0.01383,   -0.00851,   +0.00426,   -0.02051,   -0.01660,   +1.03760,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540683712l,   -0.01596,   -0.00639,   -0.00213,   -0.02344,   -0.02295,   +1.03223,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540694449l,   -0.01383,   -0.00745,   -0.00106,   -0.01660,   -0.01025,   +1.03076,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540705198l,   -0.01596,   -0.00851,   -0.00213,   -0.01514,   -0.00684,   +1.03809,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540715937l,   -0.01809,   -0.00851,   +0.00000,   -0.01904,   -0.01074,   +1.02832,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540726674l,   -0.01383,   -0.00958,   +0.00106,   -0.01562,   -0.01025,   +1.03467,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540737421l,   -0.01064,   -0.00639,   -0.00319,   -0.01221,   -0.01172,   +1.03320,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540748173l,   -0.01383,   -0.00745,   -0.00106,   -0.02051,   -0.01221,   +1.04639,  -30.23613,  -38.20254,  -23.57227,   +0.00000,   +0.00000;
2540758910l,   -0.01171,   -0.00532,   +0.00106,   -0.01367,   -0.01416,   +1.02539,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540769645l,   -0.01383,   -0.00639,   +0.00000,   -0.02734,   -0.01709,   +1.02783,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540780383l,   -0.01383,   -0.01277,   -0.00106,   -0.01855,   -0.01416,   +1.03613,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540791124l,   -0.01596,   -0.00213,   -0.00319,   -0.02246,   -0.01465,   +1.03662,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540801881l,   -0.01171,   -0.00851,   -0.00106,   -0.02344,   -0.01660,   +1.03027,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540812681l,   -0.01490,   -0.01171,   -0.00106,   -0.01123,   -0.01758,   +1.02832,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540823420l,   -0.01383,   -0.00851,   -0.00213,   -0.03223,   -0.01318,   +1.02490,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540834177l,   -0.01383,   -0.00426,   -0.00319,   -0.01758,   -0.01025,   +1.03467,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540844927l,   -0.01277,   -0.00851,   +0.00000,   -0.02148,   -0.01611,   +1.03857,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540855663l,   -0.01064,   -0.00532,   -0.00213,   -0.02344,   -0.01318,   +1.03564,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540866400l,   -0.01171,   -0.00745,   -0.00319,   -0.01221,   -0.01855,   +1.03467,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540877137l,   -0.01383,   -0.00639,   +0.00106,   -0.01221,   -0.00781,   +1.03174,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540887874l,   -0.01383,   -0.00851,   -0.00319,   -0.01660,   -0.01709,   +1.03613,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540898613l,   -0.01171,   -0.00319,   -0.00213,   -0.01758,   -0.01562,   +1.02197,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540909350l,   -0.01596,   -0.00426,   -0.00106,   -0.02002,   -0.01416,   +1.01904,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540920085l,   -0.01596,   -0.00639,   +0.00213,   -0.01465,   -0.00977,   +1.03467,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540930830l,   -0.01277,   -0.00319,   +0.00319,   -0.01562,   -0.01562,   +1.01758,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540941571l,   -0.01383,   -0.00958,   +0.00000,   -0.01514,   -0.01465,   +1.02881,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540952380l,   -0.01596,   -0.00532,   -0.00106,   -0.02344,   -0.01074,   +1.03613,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540963122l,   -0.00958,   -0.00851,   -0.00426,   -0.01758,   -0.01123,   +1.03223,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540973872l,   -0.01171,   -0.00958,   -0.00426,   -0.01611,   -0.01562,   +1.03662,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540984693l,   -0.01809,   -0.00639,   -0.00106,   -0.02393,   -0.01855,   +1.04297,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2540995450l,   -0.01383,   -0.00958,   -0.00106,   -0.02051,   -0.01562,   +1.03516,  -27.70137,  -39.65098,  -23.57227,   +0.00000,   +0.00000;
2541006188l,   -0.01490,   -0.00745,   +0.00000,   -0.03027,   -0.00781,   +1.02686,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541016941l,   -0.01277,   -0.00639,   +0.00106,   -0.01514,   -0.01123,   +1.02490,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541027678l,   -0.01277,   -0.00851,   -0.00532,   -0.02246,   -0.01074,   +1.02881,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541038414l,   -0.01596,   -0.00639,   -0.00426,   -0.01514,   -0.01855,   +1.02393,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541049167l,   -0.00958,   -0.00532,   -0.00213,   -0.01318,   -0.01123,   +1.04199,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541059903l,   -0.01277,   -0.01064,   -0.00106,   -0.01855,   -0.00928,   +1.02783,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541070662l,   -0.01703,   -0.01277,   -0.00213,   -0.01904,   -0.01465,   +1.03076,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541081399l,   -0.01277,   -0.00851,   -0.00532,   -0.01807,   -0.02148,   +1.02930,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541092134l,   -0.01383,   -0.00745,   -0.00426,   -0.02148,   -0.01221,   +1.03467,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541102933l,   -0.01171,   -0.01171,   -0.00319,   -0.01514,   -0.01172,   +1.03271,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541113674l,   -0.01490,   -0.00851,   -0.00426,   -0.02441,   -0.01758,   +1.03223,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541124410l,   -0.01171,   -0.01064,   -0.00426,   -0.01172,   -0.01758,   +1.02979,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541135146l,   -0.01277,   -0.00745,   -0.00106,   -0.02002,   -0.00781,   +1.03760,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541145885l,   -0.01596,   -0.00639,   -0.00213,   -0.01514,   -0.00781,   +1.04248,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541156624l,   -0.01809,   -0.00958,   +0.00000,   -0.02344,   -0.02051,   +1.02002,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541167361l,   -0.01171,   -0.00851,   -0.00639,   -0.02539,   -0.01172,   +1.03662,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541178094l,   -0.01596,   -0.00958,   -0.00319,   -0.01758,   +0.00488,   +1.02051,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541188830l,   -0.01596,   -0.00426,   -0.00745,   -0.02100,   -0.01318,   +1.03711,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541199588l,   -0.01383,   -0.00958,   -0.00532,   -0.02441,   -0.01807,   +1.02588,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541210327l,   -0.01171,   -0.01064,   -0.00639,   -0.01367,   -0.00391,   +1.03174,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541221077l,   -0.00958,   -0.00532,   -0.00532,   -0.03320,   -0.01807,   +1.04297,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541231832l,   -0.01171,   -0.00532,   -0.00213,   -0.01709,   -0.00635,   +1.03613,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541242628l,   -0.02128,   -0.01490,   -0.00639,   -0.03418,   -0.02393,   +1.03760,  -26.97715,  -38.92676,  -23.57227,   +0.00000,   +0.00000;
2541253365l,   -0.01383,   -0.00958,   -0.00106,   -0.01562,   -0.00879,   +1.03955,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541264100l,   -0.01277,   +0.00106,   -0.00213,   -0.01904,   -0.01465,   +1.02832,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541274837l,   -0.01809,   -0.00745,   +0.00106,   -0.01514,   -0.01562,   +1.03369,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541285650l,   -0.01596,   -0.00639,   -0.01171,   -0.00879,   -0.01807,   +1.02881,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541296388l,   -0.01383,   -0.00958,   -0.00639,   -0.01807,   -0.00684,   +1.04053,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541307141l,   -0.01064,   -0.00426,   -0.00532,   -0.02295,   -0.01270,   +1.04199,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541317879l,   -0.01064,   -0.01064,   -0.00745,   -0.02148,   -0.00977,   +1.03564,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541328623l,   -0.01383,   -0.00745,   -0.00532,   -0.01562,   -0.01758,   +1.03564,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541339362l,   -0.02554,   -0.00851,   -0.00745,   -0.01416,   -0.00586,   +1.03223,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541350121l,   -0.01490,   -0.01277,   -0.00639,   -0.02393,   -0.00879,   +1.03027,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541360855l,   -0.01596,   -0.01171,   -0.01064,   -0.01514,   -0.01416,   +1.03320,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541371598l,   -0.01171,   -0.00958,   -0.00958,   -0.02148,   -0.01660,   +1.03760,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541382391l,   -0.01064,   -0.01064,   -0.01064,   -0.02246,   -0.01123,   +1.03369,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541393127l,   -0.01277,   -0.00319,   -0.00319,   -0.02588,   -0.02100,   +1.03613,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541403871l,   -0.01490,   -0.00851,   +0.00213,   -0.02002,   -0.01270,   +1.02002,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541414607l,   -0.02128,   -0.00745,   -0.00319,   -0.01758,   -0.01074,   +1.03174,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541425350l,   -0.01703,   -0.00319,   +0.00000,   -0.02197,   -0.01416,   +1.03271,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541436088l,   -0.01064,   -0.00851,   -0.00106,   -0.01709,   -0.01611,   +1.01953,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541446847l,   -0.01703,   -0.00426,   -0.00106,   -0.02148,   -0.01318,   +1.02783,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541457583l,   -0.01171,   -0.00958,   -0.00106,   -0.02051,   -0.01172,   +1.02979,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541468318l,   -0.01383,   -0.01171,   -0.00106,   -0.01904,   -0.00635,   +1.03564,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541479055l,   -0.01064,   -0.00745,   -0.00213,   -0.01904,   -0.00732,   +1.02783,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541489791l,   -0.01809,   -0.00851,   +0.00319,   -0.01123,   -0.01270,   +1.03516,  -28.06348,  -37.47832,  -23.22305,   +0.00000,   +0.00000;
2541500543l,   -0.01490,   -0.00851,   -0.00213,   -0.01562,   -0.01416,   +1.03467,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541511277l,   -0.01596,   -0.00745,   +0.00106,   -0.02197,   -0.01611,   +1.03320,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541522023l,   -0.01490,   -0.00106,   +0.00106,   -0.01904,   -0.01807,   +1.03125,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541532810l,   -0.01490,   -0.01064,   +0.00426,   -0.02588,   -0.00977,   +1.03271,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541543564l,   -0.01064,   -0.00745,   +0.01064,   -0.02490,   -0.01318,   +1.03809,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541554304l,   -0.01383,   -0.00639,   -0.00106,   -0.02148,   +0.00000,   +1.03760,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541565071l,   -0.01383,   -0.01171,   -0.00319,   -0.01660,   -0.00439,   +1.03174,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541575807l,   -0.00639,   -0.00851,   -0.00639,   -0.00684,   -0.01855,   +1.02295,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541586628l,   -0.01277,   -0.00958,   -0.00213,   -0.01074,   -0.01074,   +1.04639,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541597397l,   -0.01277,   -0.00532,   -0.00745,   -0.01904,   -0.01270,   +1.02832,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541608153l,   -0.01383,   -0.00532,   +0.00000,   -0.01611,   -0.01855,   +1.03174,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541618891l,   -0.01490,   -0.00426,   +0.00106,   -0.01367,   -0.01465,   +1.03320,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541629632l,   -0.01171,   -0.00745,   -0.00106,   -0.02344,   -0.01758,   +1.03955,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541640413l,   -0.01703,   -0.00213,   +0.00106,   -0.02490,   -0.01416,   +1.03613,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541651161l,   -0.00745,   -0.00639,   -0.00106,   -0.02979,   -0.01611,   +1.02441,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541661900l,   -0.01703,   -0.00745,   -0.00106,   -0.01807,   -0.01709,   +1.02881,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541672693l,   -0.00958,   -0.00958,   -0.00426,   -0.01855,   -0.01172,   +1.03613,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541683434l,   -0.01596,   -0.00745,   -0.00745,   -0.01758,   -0.00928,   +1.04297,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541694172l,   -0.01171,   -0.00745,   -0.00319,   -0.02002,   -0.01025,   +1.03516,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541704910l,   -0.01171,   -0.00532,   -0.00319,   -0.01660,   -0.02393,   +1.02100,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541715655l,   -0.01490,   -0.00426,   +0.00000,   -0.01758,   -0.01855,   +1.02148,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541726391l,   -0.01596,   -0.00958,   -0.00106,   -0.01514,   -0.02051,   +1.02539,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541737127l,   -0.01277,   -0.00532,   -0.00106,   -0.01709,   -0.01416,   +1.02441,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541747880l,   -0.01596,   -0.00639,   -0.00426,   -0.01660,   -0.01562,   +1.02832,  -27.15821,  -38.38359,  -23.74688,   +0.00000,   +0.00000;
2541758617l,   -0.01171,   -0.01171,   -0.00319,   -0.01660,   -0.01416,   +1.04395,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
2541769356l,   -0.00958,   -0.00851,   -0.00106,   -0.01709,   -0.01172,   +1.02734,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
2541780092l,   -0.01171,   -0.00851,   +0.00000,   -0.02295,   -0.01025,   +1.03613,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
2541790828l,   -0.01490,   -0.00639,   +0.00213,   -0.01367,   -0.01172,   +1.03320,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
2541801567l,   -0.01596,   -0.00958,   -0.00213,   -0.01904,   -0.00781,   +1.02441,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
2541812365l,   -0.00958,   -0.00319,   -0.00426,   -0.02100,   -0.00391,   +1.03076,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
2541823109l,   -0.01277,   -0.00426,   -0.00426,   -0.01758,   -0.01758,   +1.03125,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
2541833847l,   -0.00958,   -0.00639,   -0.00426,   -0.02393,   -0.01855,   +1.03760,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
2541844598l,   -0.01383,   -0.00639,   -0.00106,   -0.02441,   -0.00635,   +1.03125,  -28.42559,  -39.28887,  -24.61992,   +0.00000,   +0.00000;
