Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
 295132675l,   +0.70348,   -0.34767,   -0.30304,   -0.03516,   -1.01318,   +0.15723,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295135251l,   +0.69177,   -0.29659,   -0.31155,   -0.02979,   -1.00195,   +0.16016,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295137819l,   +0.68751,   -0.24976,   -0.31368,   -0.02539,   -1.00195,   +0.16748,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295140379l,   +0.67581,   -0.19549,   -0.31155,   -0.02002,   -0.99609,   +0.15820,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295142921l,   +0.66836,   -0.14866,   -0.30729,   -0.01123,   -0.99121,   +0.17188,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295145490l,   +0.64920,   -0.09651,   -0.30197,   -0.01025,   -0.98926,   +0.17529,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295148065l,   +0.64388,   -0.05182,   -0.28707,   -0.01562,   -0.99414,   +0.18652,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295150610l,   +0.62047,   -0.02521,   -0.27004,   -0.00830,   -0.98486,   +0.17822,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295153189l,   +0.59599,   +0.00884,   -0.25515,   -0.00244,   -0.98730,   +0.16895,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295155890l,   +0.57683,   +0.03332,   -0.23280,   -0.00488,   -0.98730,   +0.15527,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295158311l,   +0.55342,   +0.04822,   -0.22748,   -0.00244,   -0.99170,   +0.16016,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295160886l,   +0.54171,   +0.05248,   -0.21045,   -0.00244,   -1.00781,   +0.16406,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295163432l,   +0.53320,   +0.05567,   -0.20300,   +0.00293,   -1.00781,   +0.16797,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295165998l,   +0.50553,   +0.05461,   -0.19342,   +0.00342,   -1.01611,   +0.16016,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295168557l,   +0.48957,   +0.04716,   -0.18916,   +0.01367,   -1.02148,   +0.16357,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295171132l,   +0.48212,   +0.04609,   -0.18171,   +0.01807,   -1.02344,   +0.15771,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295173683l,   +0.46403,   +0.04077,   -0.17426,   +0.00488,   -1.02393,   +0.15527,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295176258l,   +0.46296,   +0.03651,   -0.16575,   +0.00439,   -1.02686,   +0.17236,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295178800l,   +0.46190,   +0.03013,   -0.15298,   -0.00049,   -1.02002,   +0.15381,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295181367l,   +0.46083,   +0.01204,   -0.14021,   -0.00342,   -1.01855,   +0.14746,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295183929l,   +0.46083,   +0.00565,   -0.12531,   -0.00293,   -1.02441,   +0.14355,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295186503l,   +0.45019,   -0.01244,   -0.11254,   +0.00195,   -1.01855,   +0.14697,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295189045l,   +0.44168,   -0.03585,   -0.09764,   +0.00244,   -1.02246,   +0.14453,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295191614l,   +0.43316,   -0.05182,   -0.08593,   +0.00244,   -1.02051,   +0.12842,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295194175l,   +0.43210,   -0.06672,   -0.06678,   +0.00732,   -1.01807,   +0.14209,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295196741l,   +0.41826,   -0.07949,   -0.05081,   +0.00244,   -1.01709,   +0.15039,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295199316l,   +0.40975,   -0.09013,   -0.04869,   +0.01221,   -1.01465,   +0.14453,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295201861l,   +0.40230,   -0.09332,   -0.03698,   +0.01416,   -1.00977,   +0.15283,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295204427l,   +0.39591,   -0.09439,   -0.03166,   +0.01025,   -1.01416,   +0.14209,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295207105l,   +0.38634,   -0.09332,   -0.03166,   +0.00342,   -1.00537,   +0.15039,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295209579l,   +0.38102,   -0.08374,   -0.02102,   +0.00488,   -1.00098,   +0.15527,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295212121l,   +0.37676,   -0.07204,   -0.01676,   -0.00195,   -1.00244,   +0.14893,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295214679l,   +0.36931,   -0.05714,   -0.01250,   +0.00000,   -0.98633,   +0.15918,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295217240l,   +0.35760,   -0.04330,   -0.00399,   -0.00830,   -1.00195,   +0.14941,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295219805l,   +0.34590,   -0.02202,   -0.01037,   -0.00342,   -0.98877,   +0.15625,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295222365l,   +0.33951,   -0.00180,   +0.00027,   -0.00439,   -0.99023,   +0.14551,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295224940l,   +0.32142,   +0.01842,   +0.00346,   -0.01367,   -0.97998,   +0.15234,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295227486l,   +0.31184,   +0.03226,   +0.00985,   -0.01660,   -0.97852,   +0.15820,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295230050l,   +0.29056,   +0.05354,   +0.02155,   -0.01855,   -0.99414,   +0.14453,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295232612l,   +0.28630,   +0.07483,   +0.02687,   -0.02246,   -0.98584,   +0.13867,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295235187l,   +0.28417,   +0.08972,   +0.03432,   -0.02832,   -0.97217,   +0.14893,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295237756l,   +0.26821,   +0.10995,   +0.02900,   -0.02295,   -0.98291,   +0.15723,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295240313l,   +0.25969,   +0.13229,   +0.03219,   -0.03467,   -0.97461,   +0.14062,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295242856l,   +0.25331,   +0.14506,   +0.03007,   -0.04102,   -0.98340,   +0.14355,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295245424l,   +0.23309,   +0.15571,   +0.03007,   -0.03662,   -0.98975,   +0.15967,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295247999l,   +0.22883,   +0.16741,   +0.02581,   -0.04590,   -0.98633,   +0.16748,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295250542l,   +0.21500,   +0.18550,   +0.03326,   -0.04199,   -0.99023,   +0.15381,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295253104l,   +0.19903,   +0.18657,   +0.02368,   -0.04346,   -0.99512,   +0.17773,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295255671l,   +0.17775,   +0.19083,   +0.02262,   -0.03613,   -0.99658,   +0.15967,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295258302l,   +0.14901,   +0.19508,   +0.01410,   -0.04932,   -1.00879,   +0.16357,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295260819l,   +0.13624,   +0.18550,   +0.01304,   -0.05029,   -1.00391,   +0.15479,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295263364l,   +0.10751,   +0.17912,   +0.01304,   -0.05615,   -1.00342,   +0.13770,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295265931l,   +0.09368,   +0.16528,   +0.01410,   -0.05322,   -1.00684,   +0.14893,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295268490l,   +0.06813,   +0.15039,   +0.00772,   -0.04883,   -1.01025,   +0.13916,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295271066l,   +0.05111,   +0.13336,   +0.01091,   -0.06055,   -1.00000,   +0.14697,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295273630l,   +0.03301,   +0.11101,   +0.01410,   -0.05566,   -1.01465,   +0.12988,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295276142l,   +0.01386,   +0.09505,   +0.01517,   -0.05127,   -1.00928,   +0.13379,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295278687l,   +0.00322,   +0.07483,   +0.01623,   -0.05664,   -1.01270,   +0.13037,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295281257l,   -0.00955,   +0.05780,   +0.01091,   -0.05518,   -1.01465,   +0.13428,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295283815l,   -0.01807,   +0.03971,   +0.00665,   -0.05664,   -1.01270,   +0.14746,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295286389l,   -0.02871,   +0.02055,   +0.00772,   -0.05420,   -1.01416,   +0.11670,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295288931l,   -0.03190,   +0.00246,   -0.00186,   -0.05029,   -1.01514,   +0.12646,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295291501l,   -0.04148,   -0.01351,   -0.00505,   -0.05713,   -1.02295,   +0.12402,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295294060l,   -0.03403,   -0.03160,   -0.00718,   -0.06152,   -1.00977,   +0.12305,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295296628l,   -0.03935,   -0.03798,   -0.00399,   -0.06104,   -1.00977,   +0.11670,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295299201l,   -0.03935,   -0.04330,   -0.01144,   -0.05957,   -1.01562,   +0.11328,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295301745l,   -0.03935,   -0.05288,   -0.00825,   -0.05029,   -1.01953,   +0.11279,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295304281l,   -0.04787,   -0.05714,   -0.00399,   -0.05811,   -1.02686,   +0.11963,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295306839l,   -0.05212,   -0.06246,   -0.00186,   -0.06689,   -1.03027,   +0.11230,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295309408l,   -0.06170,   -0.06991,   -0.00186,   -0.05225,   -1.02930,   +0.10205,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295311947l,   -0.05638,   -0.06884,   -0.00080,   -0.04883,   -1.01758,   +0.09814,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295314516l,   -0.06277,   -0.06672,   +0.00133,   -0.05127,   -1.02734,   +0.09277,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295317074l,   -0.06170,   -0.06778,   +0.00878,   -0.05225,   -1.00977,   +0.11182,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295319634l,   -0.06596,   -0.06672,   +0.00772,   -0.05518,   -1.02100,   +0.10840,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295322207l,   -0.06489,   -0.06459,   +0.01304,   -0.04443,   -1.01953,   +0.10547,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295324755l,   -0.07022,   -0.05607,   +0.00665,   -0.04834,   -1.02100,   +0.10938,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295327321l,   -0.07341,   -0.04862,   +0.01197,   -0.05615,   -1.01367,   +0.10693,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295329882l,   -0.08299,   -0.04224,   +0.01304,   -0.05078,   -1.02344,   +0.10791,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295332455l,   -0.08831,   -0.03160,   +0.00665,   -0.04736,   -1.01953,   +0.11230,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295335025l,   -0.09789,   -0.02415,   +0.00453,   -0.04395,   -1.01904,   +0.10791,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295337588l,   -0.10108,   -0.01883,   +0.00346,   -0.04590,   -1.02393,   +0.10547,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295340131l,   -0.10746,   -0.00606,   -0.00718,   -0.04980,   -1.01562,   +0.11182,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295342697l,   -0.11491,   -0.00286,   +0.00240,   -0.04541,   -1.01709,   +0.09912,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295345256l,   -0.12130,   +0.01310,   -0.00186,   -0.04346,   -1.01123,   +0.08740,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295347829l,   -0.12662,   +0.02055,   -0.00612,   -0.04688,   -1.00928,   +0.08691,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295350376l,   -0.13726,   +0.04077,   -0.00718,   -0.05322,   -1.02344,   +0.08984,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295352938l,   -0.14152,   +0.05461,   -0.00825,   -0.03809,   -1.02490,   +0.09180,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295355499l,   -0.15855,   +0.06631,   -0.00186,   -0.04004,   -1.02002,   +0.07666,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295358062l,   -0.16174,   +0.08015,   +0.00453,   -0.05273,   -1.03418,   +0.08789,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295360625l,   -0.17025,   +0.08760,   +0.00665,   -0.05566,   -1.02832,   +0.07666,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295363206l,   -0.16600,   +0.09824,   +0.00559,   -0.05859,   -1.02930,   +0.06445,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295365745l,   -0.17451,   +0.10143,   +0.01091,   -0.05664,   -1.04199,   +0.06104,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295368309l,   -0.18302,   +0.10569,   +0.01091,   -0.05176,   -1.04639,   +0.06152,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295370869l,   -0.18089,   +0.10250,   +0.01942,   -0.05762,   -1.05420,   +0.05957,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295373445l,   -0.18089,   +0.08547,   +0.02581,   -0.05566,   -1.05811,   +0.04150,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295376013l,   -0.17451,   +0.07270,   +0.02687,   -0.06396,   -1.05127,   +0.03711,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295378572l,   -0.16600,   +0.03758,   +0.04603,   -0.06494,   -1.06006,   +0.01221,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295381117l,   -0.14684,   +0.01949,   +0.05348,   -0.07031,   -1.05957,   +0.02637,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295383715l,   -0.12236,   -0.01138,   +0.05348,   -0.06641,   -1.06641,   +0.02539,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295386274l,   -0.10001,   -0.04117,   +0.06306,   -0.06689,   -1.06445,   +0.01758,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295388848l,   -0.07447,   -0.06672,   +0.06093,   -0.06934,   -1.06641,   +0.01270,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295391393l,   -0.04893,   -0.09971,   +0.07157,   -0.06738,   -1.07227,   +0.01270,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295393959l,   -0.01913,   -0.12206,   +0.07157,   -0.06543,   -1.05518,   +0.02783,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295396520l,   +0.01279,   -0.14228,   +0.06625,   -0.06543,   -1.05713,   +0.02686,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295399078l,   +0.03834,   -0.15718,   +0.06306,   -0.06787,   -1.05420,   +0.04150,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295401652l,   +0.06601,   -0.16356,   +0.07051,   -0.07422,   -1.05273,   +0.05762,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295404199l,   +0.09368,   -0.16888,   +0.06731,   -0.05908,   -1.03955,   +0.06836,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295406761l,   +0.11496,   -0.16995,   +0.05774,   -0.06738,   -1.04443,   +0.07812,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295409323l,   +0.12986,   -0.16675,   +0.06306,   -0.06982,   -1.03662,   +0.08447,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295411884l,   +0.14369,   -0.16037,   +0.04816,   -0.06641,   -1.04199,   +0.09180,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295414466l,   +0.14582,   -0.15505,   +0.04603,   -0.06055,   -1.03418,   +0.10107,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295417024l,   +0.13944,   -0.14334,   +0.04497,   -0.06348,   -1.02686,   +0.11768,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295419561l,   +0.14157,   -0.12099,   +0.03858,   -0.06494,   -1.01416,   +0.12207,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295422129l,   +0.13412,   -0.11035,   +0.04071,   -0.07227,   -1.00537,   +0.11328,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295424690l,   +0.12560,   -0.09332,   +0.04177,   -0.07178,   -0.99219,   +0.12256,  +25.89082,  -16.11387,   -7.15898,   +0.00000,   +0.00000;
 295427265l,   +0.10751,   -0.07523,   +0.04497,   -0.07373,   -1.00049,   +0.11572,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295429808l,   +0.08197,   -0.05927,   +0.04497,   -0.07275,   -1.00830,   +0.12305,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295432375l,   +0.05962,   -0.04969,   +0.04709,   -0.07129,   -0.99512,   +0.13379,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295434936l,   +0.02982,   -0.03585,   +0.04177,   -0.06641,   -1.00146,   +0.14502,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295437503l,   -0.00317,   -0.02734,   +0.03113,   -0.06787,   -0.99805,   +0.15479,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295440076l,   -0.03190,   -0.01883,   +0.02794,   -0.06934,   -1.00049,   +0.13623,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295442619l,   -0.05532,   -0.01244,   +0.02262,   -0.07422,   -0.99707,   +0.13867,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295445188l,   -0.08192,   -0.00606,   +0.01730,   -0.08105,   -1.01172,   +0.14355,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295447748l,   -0.10746,   -0.00712,   +0.00772,   -0.07715,   -1.01270,   +0.12793,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295450323l,   -0.12130,   -0.00393,   +0.00027,   -0.07520,   -1.00146,   +0.11230,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295452865l,   -0.14684,   +0.00033,   -0.00399,   -0.08057,   -1.01172,   +0.10400,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295455405l,   -0.15748,   +0.00139,   -0.00931,   -0.08350,   -1.00830,   +0.10938,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295457984l,   -0.16280,   -0.00712,   -0.01357,   -0.07666,   -1.01318,   +0.10840,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295460653l,   -0.17664,   -0.00180,   -0.01995,   -0.08398,   -1.01855,   +0.09668,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295463113l,   -0.17557,   -0.00712,   -0.02634,   -0.07422,   -1.02148,   +0.10986,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295465686l,   -0.17664,   -0.00393,   -0.03911,   -0.07471,   -1.00977,   +0.10938,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295468230l,   -0.18409,   -0.00712,   -0.05401,   -0.06982,   -1.01855,   +0.10254,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295470798l,   -0.18196,   -0.00925,   -0.05614,   -0.07080,   -1.01855,   +0.09863,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295473364l,   -0.17557,   -0.00712,   -0.06997,   -0.07031,   -1.02881,   +0.09277,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295475929l,   -0.17557,   -0.00393,   -0.07210,   -0.07031,   -1.00928,   +0.07227,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295478500l,   -0.17770,   -0.00606,   -0.07955,   -0.07666,   -1.01807,   +0.07568,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295481056l,   -0.18302,   -0.01031,   -0.08913,   -0.06641,   -1.01416,   +0.06494,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295483637l,   -0.18196,   -0.01776,   -0.09445,   -0.07031,   -1.02686,   +0.07227,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295486169l,   -0.17877,   -0.02628,   -0.09445,   -0.07422,   -1.01172,   +0.04053,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295488730l,   -0.17557,   -0.03692,   -0.09232,   -0.06543,   -1.03418,   +0.05371,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295491304l,   -0.17451,   -0.04330,   -0.09551,   -0.06689,   -1.01367,   +0.04443,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295493846l,   -0.17238,   -0.05714,   -0.09445,   -0.06787,   -1.02148,   +0.02979,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295496383l,   -0.15535,   -0.06246,   -0.10083,   -0.07080,   -1.02100,   +0.03174,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295498925l,   -0.14365,   -0.06991,   -0.10190,   -0.06738,   -1.02002,   +0.02930,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295501493l,   -0.11811,   -0.07736,   -0.10828,   -0.06982,   -1.02002,   +0.01318,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295504053l,   -0.09363,   -0.08481,   -0.11041,   -0.05615,   -1.01611,   +0.03320,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295506620l,   -0.07022,   -0.08694,   -0.11041,   -0.05615,   -1.01270,   +0.04248,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295509181l,   -0.05000,   -0.08268,   -0.11148,   -0.05859,   -1.01465,   +0.04395,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295511756l,   -0.01594,   -0.08374,   -0.11148,   -0.05420,   -1.01611,   +0.04395,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295514302l,   +0.00215,   -0.07629,   -0.09764,   -0.05811,   -1.01172,   +0.05029,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295516850l,   +0.02344,   -0.06884,   -0.09551,   -0.04590,   -1.01416,   +0.05371,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295519397l,   +0.03727,   -0.06352,   -0.08913,   -0.05029,   -1.01416,   +0.08252,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295521963l,   +0.05004,   -0.05182,   -0.08168,   -0.04883,   -1.01172,   +0.08203,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295524526l,   +0.05856,   -0.04011,   -0.07636,   -0.05371,   -1.01367,   +0.07520,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295527099l,   +0.06175,   -0.03798,   -0.06678,   -0.04834,   -1.00586,   +0.08447,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295529645l,   +0.06601,   -0.02840,   -0.06146,   -0.03271,   -1.00244,   +0.08154,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295532210l,   +0.05430,   -0.02628,   -0.05081,   -0.04492,   -1.00879,   +0.09766,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295534772l,   +0.05111,   -0.03585,   -0.04337,   -0.04492,   -1.00586,   +0.09180,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295537338l,   +0.04791,   -0.02840,   -0.03804,   -0.04492,   -0.99316,   +0.09521,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295539912l,   +0.04046,   -0.02734,   -0.03166,   -0.04590,   -0.99561,   +0.10254,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295542452l,   +0.02769,   -0.03053,   -0.03059,   -0.04102,   -0.99609,   +0.11865,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295545021l,   +0.02450,   -0.01989,   -0.02314,   -0.04736,   -0.99268,   +0.12158,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295547581l,   +0.01492,   -0.01244,   -0.01889,   -0.04346,   -0.99512,   +0.12451,  +26.79609,  -15.57070,  -14.66719,   +0.00000,   +0.00000;
 295550156l,   +0.00322,   -0.01883,   -0.01463,   -0.04736,   -1.00732,   +0.13135,  +23.89922,  -11.94961,  -12.92109,   +0.00000,   +0.00000;
 295552696l,   -0.01062,   -0.00712,   -0.01463,   -0.04492,   -0.99707,   +0.14893,  +23.89922,  -11.94961,  -12.92109,   +0.00000,   +0.00000;
 295555258l,   -0.01594,   -0.01138,   -0.00931,   -0.04102,   -0.99219,   +0.15576,  +23.89922,  -11.94961,  -12.92109,   +0.00000,   +0.00000;
