Row data started in the following order:
time, gx, gy, gz, ax, ay, az, mx, my, mz, temp, pres;
3955672426l,   -0.26742,   +0.09292,   -0.25717,   +0.07520,   -0.05273,   +1.02002,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955674989l,   -0.26316,   +0.12803,   -0.23588,   +0.10254,   -0.02881,   +1.03955,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955677540l,   -0.26635,   +0.14187,   -0.20395,   +0.07275,   -0.04834,   +1.02686,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955680097l,   -0.25784,   +0.13016,   -0.15713,   +0.12354,   -0.03320,   +1.03711,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955682667l,   -0.27700,   +0.12378,   -0.10392,   +0.17090,   +0.00439,   +1.06494,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955685236l,   -0.29935,   +0.08866,   -0.04326,   +0.14844,   -0.05713,   +1.07617,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955687787l,   -0.34617,   +0.08227,   +0.01634,   +0.18311,   +0.01709,   +1.04688,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955690343l,   -0.37810,   +0.04928,   +0.06317,   +0.10303,   -0.02051,   +1.00391,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955692910l,   -0.40577,   +0.04290,   +0.09935,   +0.13232,   -0.00049,   +1.02393,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955695472l,   -0.42067,   +0.02587,   +0.11106,   +0.08154,   +0.03662,   +1.00879,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955698041l,   -0.42386,   -0.00286,   +0.11425,   -0.01172,   +0.01709,   +0.98340,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955700600l,   -0.39832,   -0.02841,   +0.11638,   +0.01514,   +0.03369,   +0.98779,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955703150l,   -0.34085,   -0.03798,   +0.10999,   +0.00244,   +0.07275,   +0.96045,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955705718l,   -0.20250,   -0.03373,   +0.12702,   +0.01611,   +0.09863,   +0.95996,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955708284l,   -0.00775,   -0.02202,   +0.15575,   -0.03271,   +0.04785,   +0.89209,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955710862l,   +0.15401,   -0.02734,   +0.18449,   +0.00342,   +0.12891,   +0.84766,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955713403l,   +0.30939,   -0.04756,   +0.21854,   -0.01465,   +0.14404,   +0.83350,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955715982l,   +0.43178,   -0.08055,   +0.22386,   -0.00244,   +0.16455,   +0.85352,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955718522l,   +0.50202,   -0.10290,   +0.22493,   -0.02002,   +0.19727,   +0.89014,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955721090l,   +0.53181,   -0.11993,   +0.20790,   +0.00439,   +0.19922,   +0.93066,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955723664l,   +0.53288,   -0.13696,   +0.16427,   -0.04150,   +0.21338,   +1.01514,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955726215l,   +0.50947,   -0.13589,   +0.09616,   -0.02197,   +0.20654,   +1.06201,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955728770l,   +0.46796,   -0.13270,   +0.00038,   -0.04443,   +0.13672,   +1.11328,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955731328l,   +0.44561,   -0.11780,   -0.06880,   -0.02148,   +0.05566,   +1.12256,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955733891l,   +0.45625,   -0.11780,   -0.09115,   -0.04395,   +0.00684,   +1.13086,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955736456l,   +0.46370,   -0.09439,   -0.07518,   +0.01025,   -0.02441,   +1.15625,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955739027l,   +0.43391,   -0.07736,   -0.04113,   -0.01758,   -0.03271,   +1.14893,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955741618l,   +0.38389,   -0.05927,   -0.01452,   -0.01855,   -0.04199,   +1.13770,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955744136l,   +0.31365,   -0.03373,   -0.01878,   -0.04834,   -0.04834,   +1.10596,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955746703l,   +0.23490,   -0.02096,   -0.01772,   -0.01611,   -0.05469,   +1.04248,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955749271l,   +0.15401,   -0.01031,   -0.02304,   -0.03516,   -0.06250,   +1.02637,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955751842l,   +0.06568,   +0.01523,   -0.02091,   -0.00830,   -0.06201,   +0.96484,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955754390l,   -0.01626,   +0.01629,   -0.01346,   -0.02686,   -0.06348,   +0.94922,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955756970l,   -0.09714,   +0.03119,   +0.00251,   -0.01025,   -0.06787,   +0.96240,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955759511l,   -0.16312,   +0.02587,   -0.00069,   -0.01318,   -0.05127,   +0.96484,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955762090l,   -0.22698,   +0.02800,   +0.01421,   -0.00391,   -0.02783,   +1.00439,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955764634l,   -0.27806,   +0.03438,   +0.00251,   -0.01318,   -0.00342,   +1.04102,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955767193l,   -0.31957,   +0.03545,   +0.00144,   -0.00830,   +0.01270,   +1.07227,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955769760l,   -0.33659,   +0.04183,   +0.00463,   -0.01416,   +0.02783,   +1.09180,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955772330l,   -0.33446,   +0.03545,   +0.00783,   -0.01318,   +0.04395,   +1.10059,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955774901l,   -0.31744,   +0.03545,   +0.00889,   -0.01074,   +0.05811,   +1.09375,  -18.82969,  -72.05977,   +3.14297,   +0.00000,   +0.00000;
3955777453l,   -0.27806,   +0.03545,   +0.01208,   -0.01514,   +0.08643,   +1.08057,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955780006l,   -0.22591,   +0.03438,   +0.00889,   -0.00586,   +0.09570,   +1.04004,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955782576l,   -0.17589,   +0.04077,   +0.00357,   -0.00391,   +0.10205,   +1.01074,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955785142l,   -0.10566,   +0.03864,   +0.00357,   -0.01318,   +0.09570,   +0.97461,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955787710l,   -0.04500,   +0.03225,   +0.00463,   -0.00439,   +0.10449,   +0.95508,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955790249l,   +0.01673,   +0.02906,   +0.00251,   -0.00146,   +0.09082,   +0.93408,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955792817l,   +0.07739,   +0.01310,   -0.00388,   -0.00000,   +0.09717,   +0.91309,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955795376l,   +0.12741,   +0.00458,   -0.00601,   +0.00488,   +0.08691,   +0.93799,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955797944l,   +0.16359,   -0.01351,   -0.00282,   -0.00000,   +0.06543,   +0.94922,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955800521l,   +0.18701,   -0.03586,   -0.00601,   +0.01318,   +0.05518,   +0.97607,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955803053l,   +0.20510,   -0.05075,   -0.00707,   +0.00391,   +0.04639,   +1.02734,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955805621l,   +0.20084,   -0.06672,   -0.00920,   +0.00098,   +0.02832,   +1.04102,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955808192l,   +0.19765,   -0.07417,   -0.00601,   +0.00049,   +0.01611,   +1.08398,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955810760l,   +0.17849,   -0.07417,   -0.00388,   -0.01514,   +0.01318,   +1.10889,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955813305l,   +0.14976,   -0.07310,   -0.00175,   -0.02930,   +0.00146,   +1.10205,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955815858l,   +0.11357,   -0.06140,   -0.00388,   -0.02393,   -0.00537,   +1.08984,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955818426l,   +0.08165,   -0.04011,   -0.00175,   -0.03223,   -0.00732,   +1.07080,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955820997l,   +0.03801,   -0.02521,   +0.00038,   -0.03271,   -0.00977,   +1.05469,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955823574l,   -0.00562,   +0.00246,   +0.00144,   -0.02979,   -0.00635,   +1.03125,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955826111l,   -0.04180,   +0.02055,   +0.00251,   -0.02881,   +0.00391,   +1.01318,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955828674l,   -0.07267,   +0.03651,   -0.00175,   -0.02393,   +0.01074,   +1.00586,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955831242l,   -0.10459,   +0.04503,   -0.00175,   -0.01807,   +0.00391,   +0.98975,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955833802l,   -0.11949,   +0.04928,   +0.00144,   -0.00781,   +0.02246,   +1.00879,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955836355l,   -0.12800,   +0.04183,   +0.00570,   -0.00049,   +0.02783,   +1.00439,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955838934l,   -0.14290,   +0.03864,   -0.00175,   -0.00439,   +0.03857,   +1.02881,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955841474l,   -0.13439,   +0.02587,   +0.00357,   -0.00195,   +0.04688,   +1.04199,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955844041l,   -0.12481,   +0.01203,   +0.00038,   +0.00439,   +0.04541,   +1.04932,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955846612l,   -0.10246,   +0.00246,   +0.00463,   -0.00146,   +0.06104,   +1.04297,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955849163l,   -0.07586,   -0.00499,   +0.00038,   -0.00879,   +0.06836,   +1.03711,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955851736l,   -0.04819,   -0.01989,   -0.00175,   -0.00293,   +0.06641,   +1.01904,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955854296l,   -0.01626,   -0.01776,   +0.00251,   -0.00244,   +0.06787,   +1.00537,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955856837l,   +0.01779,   -0.01989,   -0.00069,   -0.01611,   +0.07617,   +0.99805,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955859404l,   +0.04759,   -0.01670,   -0.00388,   -0.01660,   +0.06641,   +0.99951,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955862002l,   +0.06781,   -0.00819,   -0.00388,   -0.02197,   +0.04932,   +0.99170,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955864544l,   +0.09229,   -0.00286,   -0.00069,   -0.02100,   +0.05371,   +0.97900,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955867083l,   +0.09974,   -0.00925,   -0.00282,   -0.01025,   +0.03564,   +0.98926,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955869643l,   +0.10719,   +0.00139,   -0.00282,   -0.00635,   +0.03223,   +1.01807,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955872211l,   +0.09229,   -0.01138,   -0.00069,   -0.00879,   +0.03369,   +1.03955,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955874769l,   +0.08910,   -0.00606,   -0.00282,   -0.00977,   +0.02100,   +1.04541,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955877343l,   +0.06888,   -0.00393,   -0.00175,   -0.00732,   +0.01123,   +1.05566,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955879893l,   +0.04440,   -0.01564,   -0.00175,   -0.00244,   +0.01074,   +1.04834,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955882448l,   +0.02311,   -0.01351,   -0.00175,   -0.00732,   +0.00439,   +1.04980,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955885015l,   -0.00136,   -0.01564,   +0.00251,   -0.00586,   +0.01660,   +1.04883,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955887586l,   -0.02371,   -0.01457,   +0.00251,   -0.01172,   +0.01074,   +1.03320,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955890137l,   -0.04925,   -0.01031,   +0.00676,   -0.02002,   +0.01709,   +1.02490,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955892694l,   -0.05989,   -0.00925,   +0.00570,   -0.01758,   +0.02441,   +1.01562,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955895271l,   -0.07054,   +0.00671,   +0.00357,   -0.02002,   +0.02441,   +1.01514,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955897812l,   -0.07267,   +0.00458,   +0.00144,   -0.01807,   +0.03369,   +1.02051,  -13.94121,  -29.14981,  +36.14414,   +0.00000,   +0.00000;
3955900379l,   -0.07054,   +0.00991,   +0.00144,   -0.01221,   +0.04199,   +1.00049,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955902953l,   -0.05777,   +0.02055,   -0.00069,   -0.01514,   +0.03809,   +1.00928,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955905504l,   -0.05138,   +0.01842,   -0.00175,   -0.01855,   +0.04932,   +1.02393,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955908059l,   -0.03967,   +0.01736,   +0.00570,   -0.01416,   +0.05029,   +1.02930,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955910626l,   -0.02052,   +0.00884,   +0.00038,   -0.00732,   +0.05127,   +1.01709,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955913198l,   -0.00881,   +0.00352,   -0.00388,   -0.00391,   +0.05273,   +1.01660,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955915762l,   +0.01141,   -0.00180,   +0.00783,   -0.00000,   +0.05176,   +1.01172,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955918330l,   +0.02205,   -0.00393,   +0.00038,   -0.01074,   +0.04199,   +1.02246,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955920871l,   +0.03376,   -0.01670,   -0.00388,   -0.00635,   +0.04102,   +1.00781,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955923439l,   +0.04653,   -0.01138,   -0.00069,   -0.00684,   +0.04150,   +1.00049,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955926008l,   +0.05291,   -0.02309,   -0.00707,   -0.00391,   +0.03711,   +0.99023,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955928566l,   +0.04866,   -0.01989,   -0.00282,   -0.01074,   +0.03516,   +1.00732,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955931118l,   +0.04440,   -0.01244,   +0.00038,   -0.02832,   +0.02637,   +1.02979,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955933679l,   +0.04334,   -0.01457,   +0.00038,   -0.01367,   +0.02393,   +1.02441,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955936244l,   +0.03269,   -0.00499,   -0.00388,   -0.02148,   +0.02148,   +1.03125,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955938815l,   +0.02418,   -0.00606,   +0.00357,   -0.02051,   +0.02539,   +1.03809,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955952036l,   -0.03648,   +0.00033,   +0.00038,   -0.00635,   +0.02002,   +1.01367,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955952519l,   -0.03967,   +0.00033,   +0.00038,   -0.00977,   +0.02441,   +1.02588,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955955079l,   -0.04074,   +0.00352,   +0.00038,   -0.00439,   +0.04346,   +1.02148,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955957638l,   -0.04500,   -0.00074,   -0.00282,   -0.00635,   +0.03906,   +1.01904,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955960201l,   -0.03648,   +0.00139,   +0.00038,   -0.00439,   +0.03662,   +1.01074,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955962765l,   -0.03435,   -0.00393,   -0.00069,   -0.00977,   +0.04688,   +1.01270,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955965321l,   -0.02265,   +0.00246,   -0.00175,   -0.00342,   +0.04688,   +1.01807,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955967884l,   -0.01200,   -0.00180,   -0.00069,   -0.01221,   +0.04248,   +1.00732,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955970447l,   +0.00183,   -0.00393,   +0.00357,   -0.01074,   +0.03857,   +1.02490,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955973011l,   +0.00928,   -0.00393,   -0.00069,   -0.01123,   +0.04590,   +1.02051,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955975569l,   +0.01992,   -0.00180,   -0.00707,   -0.00928,   +0.04980,   +1.03125,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955978133l,   +0.02844,   -0.00074,   +0.00251,   -0.00830,   +0.04395,   +1.02295,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955980694l,   +0.03056,   -0.00393,   -0.00282,   -0.00195,   +0.04102,   +1.02734,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955983248l,   +0.03163,   -0.00074,   +0.00357,   -0.00293,   +0.03711,   +1.01562,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955985814l,   +0.02737,   -0.00606,   +0.00251,   -0.01025,   +0.04199,   +1.02490,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955988384l,   +0.02311,   -0.00180,   -0.00282,   -0.00928,   +0.02246,   +1.03369,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955990939l,   +0.02099,   -0.00499,   +0.00038,   -0.01074,   +0.02393,   +1.01611,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955993505l,   +0.01247,   -0.00499,   +0.00038,   -0.01074,   +0.02881,   +1.02197,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955996053l,   +0.00077,   -0.00393,   -0.00175,   -0.00928,   +0.02832,   +1.03516,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3955998613l,   -0.00136,   -0.00393,   +0.00251,   -0.00781,   +0.02539,   +1.02734,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956001172l,   -0.01200,   +0.00139,   +0.00038,   -0.00293,   +0.02832,   +1.03760,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956003741l,   -0.01626,   -0.00180,   +0.00038,   -0.00586,   +0.02832,   +1.01660,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956006308l,   -0.02158,   +0.00139,   +0.00144,   -0.00977,   +0.03564,   +1.03125,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956008862l,   -0.02478,   +0.00991,   +0.00251,   -0.01660,   +0.03564,   +1.03320,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956011417l,   -0.02371,   -0.00286,   +0.00251,   -0.01807,   +0.03418,   +1.02393,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956013984l,   -0.02265,   -0.00286,   -0.00282,   -0.01904,   +0.03320,   +1.03271,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956016545l,   -0.02158,   +0.00033,   +0.00251,   -0.01074,   +0.02637,   +1.01562,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956019112l,   -0.01094,   +0.00139,   +0.00357,   -0.01025,   +0.03711,   +1.02100,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956021684l,   -0.01413,   -0.00286,   +0.00038,   -0.00977,   +0.04004,   +1.00684,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956024232l,   -0.00455,   +0.00246,   -0.00282,   -0.00049,   +0.03906,   +1.02783,  -14.48438,  -29.33086,  +34.57266,   +0.00000,   +0.00000;
3956026791l,   +0.00928,   -0.00286,   +0.00357,   -0.00928,   +0.04150,   +1.01123,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956029352l,   +0.01354,   -0.00393,   +0.00251,   -0.00586,   +0.04102,   +1.01025,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956031956l,   +0.01141,   -0.00606,   -0.00069,   -0.00879,   +0.04590,   +1.02197,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956034488l,   +0.01567,   -0.00712,   -0.00069,   -0.01172,   +0.03711,   +1.01611,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956037036l,   +0.01673,   -0.00499,   -0.00175,   -0.01318,   +0.02979,   +1.02734,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956039597l,   +0.01779,   -0.00074,   +0.00357,   -0.01025,   +0.02930,   +1.02197,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956042157l,   +0.01141,   -0.00606,   -0.00282,   -0.01318,   +0.03076,   +1.02051,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956044724l,   +0.00502,   +0.00139,   +0.00251,   -0.01221,   +0.02344,   +1.02441,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956047293l,   -0.02265,   +0.02693,   +0.00995,   -0.04688,   +0.01953,   +1.02637,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956049863l,   -0.05138,   +0.06205,   +0.01634,   -0.06006,   +0.02832,   +1.00049,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956052403l,   -0.07905,   +0.10569,   +0.02485,   -0.06299,   +0.00293,   +1.01758,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956054981l,   -0.11311,   +0.17273,   +0.03869,   -0.07129,   +0.00928,   +0.99219,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956057521l,   -0.14610,   +0.22701,   +0.07274,   -0.07666,   +0.02490,   +1.01855,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956060088l,   -0.15887,   +0.26958,   +0.11957,   -0.04395,   +0.04541,   +1.05371,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956062659l,   -0.15780,   +0.29405,   +0.15363,   -0.02197,   +0.03613,   +1.05957,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956065209l,   -0.13226,   +0.27915,   +0.17917,   +0.01074,   +0.02148,   +1.06543,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956067765l,   -0.10246,   +0.24191,   +0.18874,   +0.01709,   +0.03613,   +1.08301,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956070333l,   -0.06628,   +0.20359,   +0.20896,   +0.04443,   +0.07520,   +1.07129,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956072905l,   -0.04393,   +0.14932,   +0.21961,   +0.04004,   +0.06885,   +1.05420,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956075470l,   -0.00881,   +0.11101,   +0.23557,   +0.04199,   +0.05371,   +1.02246,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956078037l,   +0.02205,   +0.07802,   +0.26324,   -0.01074,   +0.03564,   +0.95996,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956080578l,   +0.07526,   +0.10249,   +0.24089,   -0.05811,   +0.04932,   +0.89697,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956083148l,   +0.14231,   +0.18550,   +0.13340,   -0.15869,   +0.04004,   +0.90186,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956085715l,   +0.15721,   +0.30682,   -0.00282,   -0.12646,   +0.09082,   +0.98486,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956088266l,   +0.09655,   +0.35578,   -0.03261,   -0.00928,   +0.14893,   +1.06592,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956090823l,   -0.00455,   +0.30044,   +0.03975,   +0.07178,   +0.08105,   +1.12646,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956093393l,   -0.05883,   +0.19827,   +0.11744,   +0.06299,   -0.00781,   +1.11133,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956095953l,   -0.08437,   +0.09611,   +0.16959,   +0.04688,   -0.04443,   +1.10840,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956098520l,   -0.10672,   +0.00778,   +0.22918,   +0.03906,   -0.05713,   +1.09277,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956101088l,   -0.14078,   -0.01989,   +0.27282,   +0.02100,   -0.05225,   +1.04150,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
3956103657l,   -0.15674,   -0.02309,   +0.27814,   +0.00098,   -0.04492,   +1.01855,  -14.12227,  -28.24453,  +35.96953,   +0.00000,   +0.00000;
